user_id,date,category,amount,type
User_38,11/8/2024 17:21,Others,492500,Expense
User_38,11/11/2024 0:03,Entertainment,72000,Expense
User_38,11/12/2024 20:04,Transportation,107500,Expense
User_38,11/12/2024 22:36,Others,491500,Expense
User_38,11/15/2024 3:43,Food & Drink,218500,Expense
User_38,11/15/2024 13:48,Others,454000,Expense
User_38,11/15/2024 23:13,Food & Drink,406500,Expense
User_38,11/17/2024 16:34,Transportation,481000,Expense
User_38,11/18/2024 5:32,Health,404500,Expense
User_38,11/19/2024 21:20,Food & Drink,225500,Expense
User_38,11/19/2024 21:30,Education,225000,Expense
User_38,11/21/2024 19:44,Food & Drink,435000,Expense
User_38,11/22/2024 14:17,Education,92000,Expense
User_38,11/23/2024 7:49,Health,305000,Expense
User_38,11/25/2024 21:14,Health,175500,Expense
user_38,11/26/2024 6:39,Income,5082000,Income
User_38,11/30/2024 13:29,Education,402000,Expense
User_39,9/2/2024 6:35,Entertainment,79500,Expense
User_39,9/2/2024 15:12,Entertainment,22000,Expense
user_39,9/4/2024 1:26,Income,2061500,Income
user_39,9/4/2024 7:59,Income,2061500,Income
User_39,9/5/2024 13:25,Transportation,170000,Expense
User_39,9/6/2024 2:40,Health,49000,Expense
User_39,9/6/2024 8:44,Transportation,65500,Expense
User_39,9/6/2024 21:38,Entertainment,130000,Expense
User_39,9/7/2024 8:18,Food & Drink,193500,Expense
User_39,9/7/2024 19:45,Education,96000,Expense
User_39,9/8/2024 1:33,Health,485500,Expense
User_39,9/10/2024 12:30,Health,76000,Expense
User_39,9/11/2024 2:10,Entertainment,335000,Expense
User_39,9/12/2024 1:11,Food & Drink,53500,Expense
User_39,9/12/2024 21:10,Entertainment,111500,Expense
User_39,9/12/2024 22:10,Food & Drink,61000,Expense
User_39,9/15/2024 20:12,Health,133000,Expense
User_39,9/16/2024 18:29,Entertainment,261000,Expense
User_39,9/16/2024 18:43,Health,378000,Expense
User_39,9/17/2024 8:47,Transportation,107000,Expense
User_39,9/19/2024 21:24,Entertainment,77000,Expense
User_39,9/20/2024 4:34,Education,57500,Expense
User_39,9/21/2024 18:48,Entertainment,283500,Expense
User_39,9/22/2024 11:12,Health,122500,Expense
User_39,9/23/2024 14:25,Food & Drink,17000,Expense
User_39,9/24/2024 5:00,Education,292500,Expense
User_39,9/25/2024 0:42,Education,152500,Expense
User_39,9/25/2024 17:57,Food & Drink,368500,Expense
user_39,9/26/2024 21:15,Income,63000,Income
User_39,9/27/2024 5:45,Entertainment,263500,Expense
User_39,9/27/2024 13:48,Entertainment,134000,Expense
User_39,9/28/2024 18:46,Education,307000,Expense
user_39,10/1/2024 14:44,Income,1673500,Income
User_39,10/2/2024 20:22,Transportation,191000,Expense
User_39,10/5/2024 22:11,Transportation,158000,Expense
user_39,10/7/2024 8:29,Income,1673500,Income
User_39,10/7/2024 22:21,Education,22000,Expense
User_39,10/10/2024 4:01,Education,290500,Expense
User_39,10/10/2024 19:30,Transportation,204000,Expense
User_39,10/11/2024 13:08,Transportation,355500,Expense
User_39,10/11/2024 22:06,Others,310000,Expense
User_39,10/12/2024 8:49,Education,82500,Expense
User_39,10/13/2024 3:27,Transportation,136000,Expense
User_39,10/13/2024 8:56,Food & Drink,436500,Expense
user_39,10/13/2024 9:42,Income,269500,Income
user_39,10/13/2024 21:14,Health,5000,Income
user_39,10/15/2024 23:29,Entertainment,175000,Income
user_39,10/18/2024 10:58,Health,70000,Income
user_39,10/19/2024 10:32,Education,62500,Income
User_39,10/19/2024 13:07,Food & Drink,46000,Expense
User_39,10/19/2024 20:23,Entertainment,141000,Expense
User_39,10/22/2024 15:36,Food & Drink,106500,Expense
User_39,10/23/2024 4:18,Education,135500,Expense
User_39,10/23/2024 20:56,Health,119000,Expense
User_39,10/25/2024 7:28,Others,287500,Expense
User_39,10/25/2024 10:11,Education,70500,Expense
User_39,10/25/2024 19:11,Health,170500,Expense
User_39,10/25/2024 20:11,Education,176500,Expense
User_39,10/25/2024 21:16,Health,335500,Expense
User_39,10/28/2024 10:18,Others,286500,Expense
User_39,10/28/2024 13:03,Health,64000,Expense
User_39,10/30/2024 14:26,Transportation,232500,Expense
User_39,10/31/2024 12:06,Entertainment,391000,Expense
User_39,10/31/2024 15:55,Health,74000,Expense
User_39,11/1/2024 21:17,Transportation,254000,Expense
User_39,11/4/2024 21:03,Education,88500,Expense
User_39,11/5/2024 3:45,Food & Drink,195000,Expense
User_39,11/5/2024 9:18,Transportation,70000,Expense
User_39,11/5/2024 13:58,Health,390000,Expense
user_39,11/7/2024 8:33,Income,303500,Income
User_39,11/7/2024 19:21,Entertainment,165500,Expense
User_39,11/7/2024 21:48,Entertainment,230500,Expense
User_39,11/9/2024 15:47,Education,375000,Expense
User_39,11/9/2024 23:33,Food & Drink,356000,Expense
User_39,11/10/2024 20:05,Health,228000,Expense
User_39,11/11/2024 10:26,Entertainment,214000,Expense
User_39,11/11/2024 15:59,Food & Drink,433000,Expense
user_39,11/14/2024 2:04,Income,245500,Income
user_39,11/14/2024 10:05,Education,239000,Income
user_39,11/16/2024 6:39,Others,145500,Income
user_39,11/16/2024 8:25,Transportation,148000,Income
user_39,11/20/2024 6:08,Education,197500,Income
User_39,11/23/2024 7:12,Education,118500,Expense
user_39,11/24/2024 23:06,Income,72500,Income
user_39,11/24/2024 23:12,Education,338000,Income
user_39,11/26/2024 23:24,Transportation,318000,Income
user_39,11/27/2024 9:50,Entertainment,57000,Income
user_39,11/27/2024 19:14,Food & Drink,431000,Income
User_39,11/30/2024 0:44,Others,111000,Expense
User_40,9/1/2024 0:45,Transportation,218000,Expense
user_40,9/1/2024 4:03,Income,1941500,Income
User_40,9/5/2024 4:41,Entertainment,190500,Expense
User_40,9/5/2024 5:26,Education,431500,Expense
User_40,9/6/2024 5:15,Entertainment,70000,Expense
User_40,9/6/2024 7:59,Food & Drink,419000,Expense
User_40,9/6/2024 18:12,Health,90000,Expense
User_40,9/7/2024 2:42,Food & Drink,80000,Expense
user_40,9/8/2024 3:33,Income,1941500,Income
User_40,9/9/2024 3:43,Entertainment,418000,Expense
User_40,9/9/2024 21:26,Education,41500,Expense
User_40,9/10/2024 6:01,Transportation,184500,Expense
User_40,9/12/2024 22:53,Transportation,89500,Expense
user_40,9/13/2024 8:01,Income,286000,Income
User_40,9/15/2024 17:34,Food & Drink,50000,Expense
User_40,9/16/2024 2:42,Transportation,232000,Expense
User_40,9/16/2024 5:06,Food & Drink,58500,Expense
User_40,9/16/2024 7:58,Health,110500,Expense
User_40,9/16/2024 16:56,Entertainment,193000,Expense
User_40,9/17/2024 22:31,Food & Drink,25500,Expense
User_40,9/18/2024 1:54,Food & Drink,60500,Expense
User_40,9/19/2024 4:43,Food & Drink,106500,Expense
User_40,9/20/2024 17:06,Transportation,358500,Expense
User_40,9/22/2024 2:47,Transportation,197000,Expense
User_40,9/22/2024 6:31,Education,363500,Expense
User_40,9/23/2024 6:04,Food & Drink,73000,Expense
User_40,9/23/2024 11:09,Transportation,178500,Expense
User_40,9/24/2024 4:27,Transportation,154000,Expense
User_40,9/25/2024 12:46,Transportation,188000,Expense
User_40,9/26/2024 14:43,Entertainment,452000,Expense
User_40,9/26/2024 19:57,Entertainment,46000,Expense
User_40,9/26/2024 23:36,Food & Drink,44000,Expense
User_40,9/28/2024 21:28,Health,290000,Expense
User_40,9/30/2024 16:58,Health,305000,Expense
User_40,9/30/2024 19:16,Health,37000,Expense
user_40,10/1/2024 5:54,Income,1716000,Income
user_40,10/2/2024 1:57,Income,1716000,Income
User_40,10/2/2024 6:35,Entertainment,22500,Expense
User_40,10/3/2024 16:22,Health,7000,Expense
User_40,10/4/2024 21:32,Entertainment,334500,Expense
User_40,10/5/2024 9:04,Health,152500,Expense
User_40,10/6/2024 7:36,Entertainment,232000,Expense
User_40,10/6/2024 13:50,Food & Drink,134000,Expense
User_40,10/6/2024 15:00,Food & Drink,19000,Expense
User_40,10/10/2024 12:40,Entertainment,94500,Expense
User_40,10/10/2024 13:41,Others,166500,Expense
User_40,10/11/2024 12:52,Health,194500,Expense
User_40,10/11/2024 23:21,Transportation,182000,Expense
User_40,10/13/2024 1:42,Education,494500,Expense
User_40,10/15/2024 12:15,Food & Drink,133000,Expense
User_40,10/15/2024 17:11,Food & Drink,58500,Expense
User_40,10/16/2024 13:08,Education,74000,Expense
user_40,10/16/2024 17:32,Income,431000,Income
User_40,10/18/2024 1:35,Education,408000,Expense
User_40,10/18/2024 2:08,Others,380000,Expense
User_40,10/18/2024 12:53,Others,118500,Expense
User_40,10/19/2024 18:58,Education,19500,Expense
User_40,10/22/2024 18:28,Others,477000,Expense
User_40,10/23/2024 16:15,Health,63000,Expense
User_40,10/23/2024 17:43,Food & Drink,126500,Expense
User_40,10/24/2024 14:18,Entertainment,35500,Expense
User_40,10/24/2024 19:57,Entertainment,99500,Expense
User_40,10/26/2024 22:22,Health,139000,Expense
User_40,10/27/2024 10:49,Entertainment,156000,Expense
User_40,10/28/2024 12:33,Transportation,177500,Expense
User_40,10/29/2024 4:30,Health,86500,Expense
User_40,10/29/2024 8:22,Health,233500,Expense
User_40,10/31/2024 13:44,Health,126000,Expense
user_40,11/1/2024 1:13,Income,438000,Income
User_40,11/1/2024 23:31,Food & Drink,234500,Expense
User_40,11/3/2024 3:59,Education,466000,Expense
user_40,11/4/2024 9:27,Income,493500,Income
user_40,11/4/2024 23:40,Transportation,323000,Income
user_40,11/5/2024 5:12,Transportation,344000,Income
user_40,11/8/2024 9:07,Food & Drink,330000,Income
user_40,11/9/2024 15:00,Health,243500,Income
user_40,11/9/2024 16:51,Income,211000,Income
user_40,11/10/2024 12:24,Transportation,372500,Income
user_40,11/13/2024 5:12,Health,344500,Income
user_40,11/14/2024 20:30,Health,412000,Income
user_40,11/16/2024 1:50,Food & Drink,209000,Income
User_40,11/16/2024 11:38,Education,169000,Expense
User_40,11/16/2024 18:31,Food & Drink,250000,Expense
User_40,11/17/2024 22:19,Health,373500,Expense
User_40,11/21/2024 7:42,Transportation,112500,Expense
User_40,11/26/2024 21:21,Education,427500,Expense
User_40,11/28/2024 16:00,Education,451500,Expense
User_40,11/28/2024 18:26,Food & Drink,410500,Expense
User_40,11/30/2024 8:53,Health,370000,Expense
User_41,9/1/2024 5:01,Food & Drink,5000,Expense
User_41,9/1/2024 16:27,Health,100000,Expense
User_41,9/1/2024 18:48,Health,5000,Expense
User_41,9/2/2024 6:32,Transportation,1000,Expense
User_41,9/2/2024 20:31,Education,50000,Expense
User_41,9/2/2024 21:10,Entertainment,100000,Expense
User_41,9/3/2024 15:36,Others,50000,Expense
User_41,9/3/2024 16:06,Food & Drink,5000,Expense
User_41,9/3/2024 17:04,Health,1000000,Expense
User_41,9/3/2024 21:52,Food & Drink,100000,Expense
User_41,9/4/2024 5:02,Health,10000,Expense
User_41,9/4/2024 10:15,Transportation,5000,Expense
User_41,9/4/2024 15:06,Food & Drink,500000,Expense
User_41,9/4/2024 21:40,Education,500000,Expense
User_41,9/4/2024 23:13,Education,5000,Expense
User_41,9/5/2024 3:05,Others,100000,Expense
User_41,9/6/2024 6:53,Transportation,100000,Expense
User_41,9/6/2024 16:24,Food & Drink,10000,Expense
User_41,9/6/2024 19:45,Transportation,500000,Expense
User_41,9/6/2024 23:51,Entertainment,5000,Expense
User_41,9/7/2024 7:16,Entertainment,50000,Expense
User_41,9/7/2024 10:44,Entertainment,10000,Expense
User_41,9/7/2024 12:56,Health,50000,Expense
user_41,9/8/2024 18:20,Income,6911500,Income
User_41,9/9/2024 19:13,Health,5000,Expense
User_41,9/10/2024 18:12,Entertainment,5000,Expense
User_41,9/10/2024 22:22,Education,10000,Expense
User_41,9/10/2024 23:21,Others,10000,Expense
User_41,9/11/2024 5:01,Others,5000,Expense
User_41,9/11/2024 15:39,Others,1000,Expense
User_41,9/12/2024 8:42,Others,1000,Expense
User_41,9/12/2024 16:04,Entertainment,50000,Expense
User_41,9/14/2024 8:00,Food & Drink,5000,Expense
User_41,9/14/2024 10:31,Entertainment,10000,Expense
User_41,9/14/2024 17:26,Health,100000,Expense
User_41,9/15/2024 6:23,Transportation,1000,Expense
User_41,9/15/2024 16:09,Transportation,5000,Expense
User_41,9/16/2024 0:32,Food & Drink,10000,Expense
User_41,9/16/2024 3:32,Food & Drink,50000,Expense
User_41,9/16/2024 10:16,Education,1000,Expense
User_41,9/16/2024 19:08,Entertainment,1000,Expense
User_41,9/17/2024 0:40,Transportation,5000,Expense
User_41,9/17/2024 15:22,Others,5000,Expense
User_41,9/18/2024 1:13,Transportation,100000,Expense
User_41,9/18/2024 7:38,Health,500000,Expense
User_41,9/18/2024 9:27,Education,1000000,Expense
User_41,9/18/2024 14:43,Transportation,1000,Expense
User_41,9/18/2024 15:14,Education,1000000,Expense
User_41,9/18/2024 15:18,Entertainment,500000,Expense
user_41,9/19/2024 15:59,Income,5201500,Income
user_41,9/20/2024 4:17,Income,6863000,Income
User_41,9/21/2024 7:51,Education,1000,Expense
User_41,9/21/2024 16:14,Education,5000,Expense
User_41,9/21/2024 22:01,Health,5000,Expense
User_41,9/22/2024 8:14,Entertainment,5000,Expense
User_41,9/22/2024 12:16,Health,10000,Expense
User_41,9/22/2024 14:49,Transportation,1000,Expense
User_41,9/22/2024 15:07,Food & Drink,5000000,Expense
User_41,9/22/2024 15:28,Entertainment,1000,Expense
User_41,9/22/2024 18:19,Transportation,500000,Expense
User_41,9/22/2024 21:24,Food & Drink,5000,Expense
User_41,9/22/2024 23:15,Entertainment,1000,Expense
User_41,9/23/2024 1:00,Food & Drink,1000,Expense
User_41,9/23/2024 7:26,Transportation,500000,Expense
User_41,9/23/2024 20:26,Others,1000000,Expense
User_41,9/23/2024 21:46,Health,50000,Expense
User_41,9/25/2024 8:57,Others,100000,Expense
User_41,9/25/2024 15:10,Entertainment,5000,Expense
User_41,9/26/2024 1:10,Health,100000,Expense
User_41,9/26/2024 2:40,Entertainment,500000,Expense
User_41,9/26/2024 3:39,Food & Drink,5000000,Expense
User_41,9/26/2024 16:25,Others,5000,Expense
User_41,9/26/2024 22:29,Health,500000,Expense
User_41,9/27/2024 3:38,Health,1000,Expense
User_41,9/27/2024 12:29,Food & Drink,5000,Expense
User_41,9/27/2024 16:35,Food & Drink,1000,Expense
User_41,9/28/2024 4:27,Food & Drink,10000,Expense
User_41,9/28/2024 17:45,Health,500000,Expense
User_41,10/1/2024 1:26,Transportation,1000,Expense
User_41,10/1/2024 18:26,Food & Drink,50000,Expense
User_41,10/1/2024 18:57,Education,1000000,Expense
User_41,10/1/2024 20:52,Others,100000,Expense
User_41,10/2/2024 3:40,Food & Drink,5000,Expense
User_41,10/2/2024 4:04,Health,500000,Expense
User_41,10/3/2024 2:07,Health,1000,Expense
User_41,10/3/2024 16:54,Others,100000,Expense
User_41,10/4/2024 1:46,Education,1000,Expense
User_41,10/4/2024 11:37,Food & Drink,5000,Expense
User_41,10/4/2024 15:43,Transportation,50000,Expense
User_41,10/4/2024 18:18,Transportation,5000000,Expense
User_41,10/5/2024 7:03,Health,100000,Expense
User_41,10/5/2024 18:11,Health,5000,Expense
User_41,10/6/2024 1:45,Education,5000,Expense
User_41,10/6/2024 2:13,Transportation,100000,Expense
User_41,10/6/2024 4:23,Entertainment,50000,Expense
User_41,10/6/2024 11:26,Transportation,10000,Expense
User_41,10/7/2024 3:41,Entertainment,1000,Expense
User_41,10/7/2024 13:32,Education,1000000,Expense
user_41,10/8/2024 16:53,Income,5274000,Income
User_41,10/9/2024 0:54,Food & Drink,1000,Expense
User_41,10/9/2024 4:29,Others,50000,Expense
User_41,10/9/2024 13:44,Food & Drink,500000,Expense
User_41,10/9/2024 15:42,Health,1000000,Expense
User_41,10/10/2024 1:14,Health,1000,Expense
User_41,10/10/2024 1:54,Entertainment,100000,Expense
User_41,10/11/2024 14:36,Food & Drink,5000,Expense
User_41,10/11/2024 16:05,Education,500000,Expense
User_41,10/12/2024 4:02,Health,500000,Expense
User_41,10/12/2024 22:24,Transportation,1000,Expense
User_41,10/13/2024 6:57,Transportation,50000,Expense
User_41,10/13/2024 8:15,Education,10000,Expense
User_41,10/13/2024 17:09,Others,500000,Expense
User_41,10/13/2024 17:38,Education,10000,Expense
User_41,10/13/2024 19:08,Education,100000,Expense
User_41,10/13/2024 22:43,Food & Drink,500000,Expense
User_41,10/14/2024 11:00,Others,500000,Expense
User_41,10/14/2024 13:35,Others,100000,Expense
User_41,10/14/2024 21:15,Education,10000,Expense
user_41,10/15/2024 2:45,Income,5919500,Income
user_41,10/16/2024 23:28,Income,5325000,Income
User_41,10/17/2024 13:21,Food & Drink,50000,Expense
User_41,10/17/2024 21:49,Food & Drink,1000,Expense
User_41,10/17/2024 22:13,Health,50000,Expense
User_41,10/18/2024 0:55,Education,5000,Expense
User_41,10/18/2024 3:54,Health,5000,Expense
User_41,10/18/2024 7:24,Health,5000000,Expense
User_41,10/18/2024 14:39,Health,500000,Expense
User_41,10/19/2024 4:49,Others,10000,Expense
User_41,10/19/2024 6:40,Transportation,1000,Expense
User_41,10/19/2024 12:24,Others,1000,Expense
User_41,10/19/2024 15:17,Others,1000,Expense
User_41,10/20/2024 3:26,Entertainment,5000,Expense
User_41,10/20/2024 6:38,Education,1000000,Expense
User_41,10/20/2024 8:39,Entertainment,5000000,Expense
User_41,10/20/2024 14:42,Food & Drink,500000,Expense
User_41,10/20/2024 20:53,Education,100000,Expense
User_41,10/21/2024 16:35,Transportation,1000,Expense
User_41,10/22/2024 10:22,Health,5000,Expense
User_41,10/22/2024 17:04,Entertainment,10000,Expense
User_41,10/23/2024 9:42,Others,5000,Expense
User_41,10/23/2024 16:56,Health,1000,Expense
User_41,10/23/2024 22:58,Health,50000,Expense
User_41,10/24/2024 2:56,Health,100000,Expense
User_41,10/24/2024 12:58,Others,500000,Expense
User_41,10/25/2024 20:54,Education,10000,Expense
User_41,10/25/2024 23:17,Education,5000,Expense
User_41,10/25/2024 23:26,Food & Drink,100000,Expense
User_41,10/26/2024 9:47,Food & Drink,10000,Expense
User_41,10/26/2024 21:58,Food & Drink,500000,Expense
User_41,10/27/2024 17:07,Transportation,10000,Expense
User_41,10/27/2024 21:25,Health,10000,Expense
User_41,10/27/2024 23:53,Others,50000,Expense
User_41,10/27/2024 23:58,Food & Drink,10000,Expense
User_41,10/28/2024 8:09,Transportation,10000,Expense
User_41,10/28/2024 10:07,Health,100000,Expense
User_41,10/28/2024 20:35,Transportation,10000,Expense
User_41,11/1/2024 4:15,Others,100000,Expense
User_41,11/1/2024 11:34,Education,1000,Expense
User_41,11/1/2024 18:34,Entertainment,100000,Expense
User_41,11/1/2024 22:16,Education,1000,Expense
User_41,11/2/2024 17:08,Education,1000,Expense
User_41,11/3/2024 1:18,Food & Drink,5000,Expense
User_41,11/3/2024 5:13,Transportation,500000,Expense
User_41,11/3/2024 6:08,Entertainment,1000,Expense
User_41,11/3/2024 19:12,Education,10000,Expense
User_41,11/3/2024 22:08,Transportation,500000,Expense
User_41,11/4/2024 1:13,Education,1000,Expense
User_41,11/4/2024 10:28,Education,1000,Expense
User_41,11/5/2024 6:41,Transportation,10000,Expense
User_41,11/5/2024 11:35,Food & Drink,5000,Expense
User_41,11/5/2024 19:43,Entertainment,10000,Expense
User_41,11/5/2024 22:23,Others,5000,Expense
User_41,11/6/2024 21:19,Health,100000,Expense
User_41,11/6/2024 21:54,Others,1000,Expense
User_41,11/6/2024 21:54,Education,50000,Expense
User_41,11/7/2024 4:29,Education,100000,Expense
User_41,11/8/2024 5:13,Education,100000,Expense
User_41,11/8/2024 10:27,Transportation,500000,Expense
User_41,11/8/2024 11:59,Food & Drink,1000,Expense
User_41,11/8/2024 18:06,Health,1000,Expense
User_41,11/9/2024 4:33,Transportation,5000,Expense
User_41,11/9/2024 7:52,Others,10000,Expense
User_41,11/9/2024 8:04,Entertainment,50000,Expense
User_41,11/9/2024 17:49,Transportation,5000,Expense
User_41,11/9/2024 23:01,Transportation,50000,Expense
User_41,11/10/2024 0:46,Health,1000000,Expense
User_41,11/10/2024 2:47,Transportation,10000,Expense
User_41,11/10/2024 8:30,Education,50000,Expense
User_41,11/10/2024 11:17,Health,5000000,Expense
user_41,11/11/2024 9:17,Income,6524000,Income
User_41,11/12/2024 11:54,Health,5000,Expense
User_41,11/12/2024 23:09,Food & Drink,10000,Expense
User_41,11/13/2024 14:42,Health,1000,Expense
User_41,11/13/2024 20:08,Health,100000,Expense
user_41,11/14/2024 14:24,Income,6305500,Income
User_41,11/15/2024 4:46,Entertainment,10000,Expense
User_41,11/15/2024 10:23,Transportation,50000,Expense
User_41,11/15/2024 10:35,Others,1000000,Expense
User_41,11/16/2024 1:18,Others,50000,Expense
User_41,11/16/2024 6:55,Transportation,5000000,Expense
User_41,11/16/2024 10:24,Entertainment,500000,Expense
User_41,11/16/2024 11:49,Entertainment,10000,Expense
User_41,11/16/2024 14:56,Food & Drink,10000,Expense
User_41,11/16/2024 16:17,Transportation,10000,Expense
User_41,11/16/2024 20:35,Health,5000,Expense
User_41,11/16/2024 21:53,Others,50000,Expense
User_41,11/17/2024 2:34,Food & Drink,100000,Expense
User_41,11/17/2024 13:27,Transportation,5000,Expense
User_41,11/17/2024 16:20,Transportation,100000,Expense
User_41,11/17/2024 18:51,Entertainment,100000,Expense
User_41,11/17/2024 19:20,Food & Drink,500000,Expense
User_41,11/18/2024 1:18,Transportation,100000,Expense
User_41,11/18/2024 11:28,Food & Drink,10000,Expense
User_41,11/18/2024 13:30,Health,50000,Expense
User_41,11/19/2024 3:02,Others,10000,Expense
User_41,11/20/2024 4:12,Others,1000,Expense
User_41,11/21/2024 4:48,Food & Drink,5000,Expense
User_41,11/21/2024 10:49,Others,50000,Expense
User_41,11/21/2024 14:46,Entertainment,50000,Expense
User_41,11/22/2024 5:16,Entertainment,10000,Expense
User_41,11/22/2024 7:35,Education,1000,Expense
User_41,11/22/2024 21:19,Health,50000,Expense
User_41,11/23/2024 15:18,Transportation,10000,Expense
User_41,11/23/2024 20:04,Entertainment,500000,Expense
user_41,11/24/2024 23:00,Income,5574500,Income
User_41,11/25/2024 7:57,Entertainment,1000,Expense
User_41,11/25/2024 10:37,Food & Drink,10000,Expense
User_41,11/26/2024 8:27,Food & Drink,5000,Expense
User_41,11/26/2024 18:04,Others,5000,Expense
User_41,11/27/2024 7:44,Food & Drink,500000,Expense
User_41,11/27/2024 7:55,Others,50000,Expense
User_41,11/27/2024 14:18,Health,100000,Expense
User_41,11/28/2024 11:27,Others,10000,Expense
User_41,11/28/2024 11:38,Education,5000,Expense
User_42,9/1/2024 7:28,Education,50000,Expense
User_42,9/1/2024 10:57,Entertainment,10000,Expense
User_42,9/1/2024 22:14,Transportation,50000,Expense
User_42,9/2/2024 4:11,Others,5000000,Expense
User_42,9/2/2024 16:21,Health,5000,Expense
User_42,9/2/2024 18:11,Others,5000000,Expense
User_42,9/3/2024 9:48,Education,100000,Expense
User_42,9/3/2024 12:10,Food & Drink,5000000,Expense
User_42,9/3/2024 18:24,Others,5000,Expense
User_42,9/4/2024 8:38,Entertainment,50000,Expense
User_42,9/4/2024 22:08,Transportation,10000,Expense
User_42,9/5/2024 14:18,Food & Drink,5000,Expense
User_42,9/5/2024 21:35,Entertainment,10000,Expense
User_42,9/6/2024 0:29,Others,50000,Expense
User_42,9/6/2024 2:10,Education,5000,Expense
User_42,9/6/2024 4:18,Transportation,500000,Expense
User_42,9/6/2024 13:45,Others,50000,Expense
User_42,9/6/2024 17:12,Health,5000,Expense
User_42,9/6/2024 21:28,Others,50000,Expense
User_42,9/6/2024 21:38,Entertainment,1000000,Expense
User_42,9/7/2024 10:13,Others,5000,Expense
User_42,9/7/2024 10:19,Education,5000000,Expense
User_42,9/7/2024 22:50,Transportation,50000,Expense
User_42,9/8/2024 2:42,Food & Drink,10000,Expense
User_42,9/9/2024 9:24,Food & Drink,500000,Expense
User_42,9/9/2024 15:22,Transportation,500000,Expense
User_42,9/10/2024 2:54,Food & Drink,5000,Expense
User_42,9/11/2024 0:57,Entertainment,1000000,Expense
User_42,9/11/2024 3:16,Education,1000,Expense
User_42,9/11/2024 8:33,Transportation,5000,Expense
User_42,9/11/2024 19:04,Others,10000,Expense
User_42,9/11/2024 19:56,Food & Drink,5000,Expense
User_42,9/11/2024 23:18,Transportation,50000,Expense
User_42,9/11/2024 23:56,Transportation,1000000,Expense
User_42,9/12/2024 2:18,Food & Drink,5000,Expense
User_42,9/12/2024 23:48,Health,5000,Expense
User_42,9/13/2024 9:01,Transportation,500000,Expense
User_42,9/13/2024 14:49,Food & Drink,10000,Expense
User_42,9/14/2024 12:55,Transportation,100000,Expense
User_42,9/14/2024 15:05,Transportation,1000,Expense
User_42,9/14/2024 23:32,Food & Drink,500000,Expense
User_42,9/15/2024 3:25,Others,50000,Expense
User_42,9/15/2024 21:09,Food & Drink,50000,Expense
user_42,9/16/2024 5:36,Income,6871500,Income
user_42,9/17/2024 20:44,Income,4813000,Income
User_42,9/18/2024 4:37,Entertainment,5000,Expense
User_42,9/18/2024 5:13,Education,1000,Expense
User_42,9/18/2024 12:50,Education,5000,Expense
User_42,9/18/2024 19:24,Transportation,5000,Expense
User_42,9/18/2024 20:26,Entertainment,5000,Expense
User_42,9/19/2024 5:47,Health,100000,Expense
User_42,9/19/2024 6:52,Education,50000,Expense
User_42,9/19/2024 12:04,Entertainment,1000,Expense
User_42,9/19/2024 14:10,Education,1000,Expense
User_42,9/19/2024 18:07,Entertainment,1000,Expense
User_42,9/20/2024 22:58,Health,1000,Expense
User_42,9/20/2024 23:24,Education,500000,Expense
User_42,9/21/2024 13:28,Transportation,5000,Expense
User_42,9/21/2024 17:06,Transportation,10000,Expense
User_42,9/22/2024 0:39,Health,100000,Expense
User_42,9/22/2024 4:31,Education,10000,Expense
User_42,9/22/2024 15:36,Transportation,10000,Expense
user_42,9/23/2024 2:27,Income,6851000,Income
User_42,9/24/2024 1:54,Food & Drink,500000,Expense
User_42,9/24/2024 7:15,Health,50000,Expense
User_42,9/24/2024 7:29,Health,1000000,Expense
User_42,9/24/2024 8:14,Entertainment,1000,Expense
User_42,9/24/2024 8:23,Entertainment,10000,Expense
User_42,9/24/2024 22:12,Entertainment,50000,Expense
User_42,9/25/2024 22:32,Education,1000000,Expense
User_42,9/26/2024 3:37,Transportation,5000,Expense
User_42,9/26/2024 5:58,Transportation,5000000,Expense
User_42,9/26/2024 10:23,Entertainment,5000,Expense
User_42,9/27/2024 8:44,Education,1000,Expense
User_42,9/28/2024 7:03,Health,5000,Expense
User_42,9/28/2024 9:59,Education,50000,Expense
User_42,9/28/2024 15:15,Education,10000,Expense
User_42,9/28/2024 23:47,Others,10000,Expense
User_42,10/1/2024 2:33,Food & Drink,100000,Expense
User_42,10/1/2024 7:25,Entertainment,1000,Expense
User_42,10/1/2024 8:08,Transportation,500000,Expense
User_42,10/1/2024 9:17,Education,5000000,Expense
User_42,10/1/2024 23:45,Health,5000,Expense
User_42,10/2/2024 4:33,Transportation,1000,Expense
User_42,10/2/2024 10:53,Education,5000,Expense
User_42,10/2/2024 15:54,Food & Drink,1000000,Expense
User_42,10/2/2024 19:15,Education,100000,Expense
User_42,10/2/2024 20:49,Education,500000,Expense
User_42,10/3/2024 3:41,Education,5000,Expense
User_42,10/3/2024 4:32,Entertainment,1000,Expense
User_42,10/3/2024 23:28,Others,5000,Expense
User_42,10/5/2024 8:20,Food & Drink,5000000,Expense
User_42,10/5/2024 16:51,Others,5000,Expense
User_42,10/5/2024 17:44,Transportation,5000,Expense
User_42,10/5/2024 18:34,Education,50000,Expense
User_42,10/5/2024 21:56,Entertainment,1000,Expense
User_42,10/7/2024 1:05,Transportation,5000,Expense
user_42,10/8/2024 4:40,Income,4604000,Income
User_42,10/9/2024 10:52,Others,10000,Expense
